filename,relative_path,directory,size_bytes,last_modified,is_recent,is_today,status,notes,active_score,inactive_score,uncertain_score,import_count,function_count,class_count,line_count
__init__.py,tidyllm-vectorqa\tidyllm_vectorqa\core\naive_bayes\__init__.py,tidyllm-vectorqa\tidyllm_vectorqa\core\naive_bayes,0,2025-08-31 14:44:03,True,False,inactive,no_imports;no_functions_or_classes,0,0,0,0,0,0,1
__init__.py,tidyllm-vectorqa\tidyllm_vectorqa\core\pure\__init__.py,tidyllm-vectorqa\tidyllm_vectorqa\core\pure,0,2025-08-31 14:44:03,True,False,inactive,no_imports;no_functions_or_classes,0,0,0,0,0,0,1
__init__.py,tidyllm-vectorqa\tidyllm_vectorqa\core\svm\__init__.py,tidyllm-vectorqa\tidyllm_vectorqa\core\svm,0,2025-08-31 14:44:03,True,False,inactive,no_imports;no_functions_or_classes,0,0,0,0,0,0,1
__init__.py,tidyllm-vectorqa\tidyllm_vectorqa\core\tests\__init__.py,tidyllm-vectorqa\tidyllm_vectorqa\core\tests,0,2025-08-31 14:44:03,True,False,inactive,no_imports;no_functions_or_classes,0,0,0,0,0,0,1
ops.py,tidyllm-vectorqa\tidyllm_vectorqa\core\pure\ops.py,tidyllm-vectorqa\tidyllm_vectorqa\core\pure,11703,2025-08-31 14:39:01,True,False,inactive,inactive_patterns:1,0,1,0,3,33,0,369
ops.py,tlm\tlm\pure\ops.py,tlm\tlm\pure,11703,2025-08-29 16:45:53,True,False,inactive,inactive_patterns:1,0,1,0,3,33,0,369
._analysis.py,tidyllm-whitepapers\__MACOSX\tidyllm-whitepapers\._analysis.py,tidyllm-whitepapers\__MACOSX\tidyllm-whitepapers,178,2025-08-29 15:20:21,True,False,inactive,no_imports;no_functions_or_classes,0,0,0,0,0,0,3
._attachments.py,tidyllm-whitepapers\__MACOSX\tidyllm-whitepapers\._attachments.py,tidyllm-whitepapers\__MACOSX\tidyllm-whitepapers,178,2025-08-29 15:20:21,True,False,inactive,no_imports;no_functions_or_classes,0,0,0,0,0,0,3
._citations.py,tidyllm-whitepapers\__MACOSX\tidyllm-whitepapers\._citations.py,tidyllm-whitepapers\__MACOSX\tidyllm-whitepapers,178,2025-08-29 15:20:21,True,False,inactive,no_imports;no_functions_or_classes,0,0,0,0,0,0,4
._core.py,tidyllm-whitepapers\__MACOSX\tidyllm-whitepapers\._core.py,tidyllm-whitepapers\__MACOSX\tidyllm-whitepapers,178,2025-08-29 15:20:21,True,False,inactive,no_imports;no_functions_or_classes,0,0,0,0,0,0,3
._discovery.py,tidyllm-whitepapers\__MACOSX\tidyllm-whitepapers\._discovery.py,tidyllm-whitepapers\__MACOSX\tidyllm-whitepapers,178,2025-08-29 15:20:21,True,False,inactive,no_imports;no_functions_or_classes,0,0,0,0,0,0,3
.___init__.py,tidyllm-whitepapers\__MACOSX\tidyllm-whitepapers\.___init__.py,tidyllm-whitepapers\__MACOSX\tidyllm-whitepapers,178,2025-08-29 15:20:21,True,False,inactive,no_imports;no_functions_or_classes,0,0,0,0,0,0,3
._basic_usage.py,tidyllm-whitepapers\__MACOSX\tidyllm-whitepapers\examples\._basic_usage.py,tidyllm-whitepapers\__MACOSX\tidyllm-whitepapers\examples,178,2025-08-29 15:20:21,True,False,inactive,no_imports;no_functions_or_classes,0,0,0,0,0,0,3
__init__.py,tidyllm-sentence\tidyllm_sentence\transformer\__init__.py,tidyllm-sentence\tidyllm_sentence\transformer,78,2025-08-28 23:30:25,False,False,inactive,no_imports;no_functions_or_classes,0,0,0,0,0,0,1
__init__.py,tlm\tlm\attention\__init__.py,tlm\tlm\attention,67,2025-08-28 23:29:09,False,False,inactive,no_imports;no_functions_or_classes,0,0,0,0,0,0,1
__init__.py,tidyllm-sentence\tidyllm_sentence\tests\__init__.py,tidyllm-sentence\tidyllm_sentence\tests,14,2025-08-28 23:00:23,False,False,inactive,no_imports;no_functions_or_classes,0,0,0,0,0,0,1
__init__.py,tidyllm-sentence\tidyllm_sentence\lsa\__init__.py,tidyllm-sentence\tidyllm_sentence\lsa,23,2025-08-28 22:57:41,False,False,inactive,no_imports;no_functions_or_classes,0,0,0,0,0,0,1
__init__.py,tidyllm-sentence\tidyllm_sentence\ngram\__init__.py,tidyllm-sentence\tidyllm_sentence\ngram,26,2025-08-28 22:57:41,False,False,inactive,no_imports;no_functions_or_classes,0,0,0,0,0,0,1
__init__.py,tidyllm-sentence\tidyllm_sentence\tfidf\__init__.py,tidyllm-sentence\tidyllm_sentence\tfidf,26,2025-08-28 22:57:41,False,False,inactive,no_imports;no_functions_or_classes,0,0,0,0,0,0,1
__init__.py,tidyllm-sentence\tidyllm_sentence\utils\__init__.py,tidyllm-sentence\tidyllm_sentence\utils,35,2025-08-28 22:57:41,False,False,inactive,no_imports;no_functions_or_classes,0,0,0,0,0,0,1
__init__.py,tidyllm-sentence\tidyllm_sentence\word_avg\__init__.py,tidyllm-sentence\tidyllm_sentence\word_avg,34,2025-08-28 22:57:41,False,False,inactive,no_imports;no_functions_or_classes,0,0,0,0,0,0,1
__init__.py,tlm\tlm\anomaly\__init__.py,tlm\tlm\anomaly,0,2025-08-28 16:45:38,False,False,inactive,no_imports;no_functions_or_classes,0,0,0,0,0,0,1
__init__.py,tlm\tlm\cluster\__init__.py,tlm\tlm\cluster,0,2025-08-28 16:45:38,False,False,inactive,no_imports;no_functions_or_classes,0,0,0,0,0,0,1
__init__.py,tlm\tlm\core\__init__.py,tlm\tlm\core,0,2025-08-28 16:45:38,False,False,inactive,no_imports;no_functions_or_classes,0,0,0,0,0,0,1
__init__.py,tlm\tlm\decomp\__init__.py,tlm\tlm\decomp,0,2025-08-28 16:45:38,False,False,inactive,no_imports;no_functions_or_classes,0,0,0,0,0,0,1
__init__.py,tlm\tlm\linear_models\__init__.py,tlm\tlm\linear_models,0,2025-08-28 16:45:38,False,False,inactive,no_imports;no_functions_or_classes,0,0,0,0,0,0,1
__init__.py,tlm\tlm\mf\__init__.py,tlm\tlm\mf,0,2025-08-28 16:45:38,False,False,inactive,no_imports;no_functions_or_classes,0,0,0,0,0,0,1
__init__.py,tlm\tlm\mixture\__init__.py,tlm\tlm\mixture,0,2025-08-28 16:45:38,False,False,inactive,no_imports;no_functions_or_classes,0,0,0,0,0,0,1
__init__.py,tlm\tlm\model_selection\__init__.py,tlm\tlm\model_selection,0,2025-08-28 16:45:38,False,False,inactive,no_imports;no_functions_or_classes,0,0,0,0,0,0,1
__init__.py,tlm\tlm\naive_bayes\__init__.py,tlm\tlm\naive_bayes,0,2025-08-28 16:45:38,False,False,inactive,no_imports;no_functions_or_classes,0,0,0,0,0,0,1
__init__.py,tlm\tlm\pure\__init__.py,tlm\tlm\pure,0,2025-08-28 16:45:38,False,False,inactive,no_imports;no_functions_or_classes,0,0,0,0,0,0,1
__init__.py,tlm\tlm\svm\__init__.py,tlm\tlm\svm,0,2025-08-28 16:45:38,False,False,inactive,no_imports;no_functions_or_classes,0,0,0,0,0,0,1
start.py,drop_zones\start.py,drop_zones,1405,2025-09-05 01:46:47,True,True,active,standard,4,0,0,2,1,0,47
s3_manager.py,tidyllm\knowledge_systems\core\s3_manager.py,tidyllm\knowledge_systems\core,6954,2025-09-05 01:40:07,True,True,active,standard,2,0,0,11,2,3,194
s3_manager.py,tidyllm\deprecated\session_management\s3_manager.py,tidyllm\deprecated\session_management,28102,2025-09-05 01:39:16,True,True,active,standard,3,0,0,11,2,4,709
4_test_unified_session_manager.py,tidyllm\tests\4_test_unified_session_manager.py,tidyllm\tests,5760,2025-09-05 01:37:53,True,True,active,test_file,4,0,0,4,0,1,145
4_test_database_connection.py,tidyllm\deprecated\session_management\4_test_database_connection.py,tidyllm\deprecated\session_management,7275,2025-09-05 01:37:05,True,True,active,test_file,4,0,0,8,1,1,203
production_tracking_drop_zones.py,scripts\production_tracking_drop_zones.py,scripts,54534,2025-09-05 01:31:21,True,True,active,standard,4,0,0,10,2,1,1219
database.py,tidyllm-demos\shared\database.py,tidyllm-demos\shared,5606,2025-09-05 01:19:20,True,True,active,standard,4,0,0,5,1,1,153
unified_drop_zones.py,scripts\unified_drop_zones.py,scripts,21317,2025-09-05 01:18:34,True,True,active,standard,5,0,0,12,1,3,513
test_mlflow.py,tidyllm\admin\test_mlflow.py,tidyllm\admin,17881,2025-09-05 00:59:53,True,True,active,test_file,3,0,0,6,1,1,490
7_test_performance.py,tests\7_test_performance.py,tests,12583,2025-09-05 00:26:10,True,True,active,test_file,3,0,0,8,1,5,351
5_test_knowledge_server.py,tests\5_test_knowledge_server.py,tests,14265,2025-09-05 00:25:15,True,True,active,test_file,3,0,0,4,1,4,372
4_test_gateways.py,tests\4_test_gateways.py,tests,8842,2025-09-05 00:22:48,True,True,active,test_file,3,0,0,4,1,4,255
run_all_tests.py,tests\run_all_tests.py,tests,11004,2025-09-05 00:18:36,True,True,active,test_file,2,0,0,5,1,1,320
0_test_install.py,tests\0_test_install.py,tests,10175,2025-09-05 00:17:28,True,True,active,test_file,3,0,0,5,9,0,309
3_test_config.py,tests\3_test_config.py,tests,12975,2025-09-05 00:14:56,True,True,active,test_file,3,0,0,5,1,4,347
6_test_integrations.py,tests\6_test_integrations.py,tests,8953,2025-09-05 00:14:56,True,True,active,test_file,3,0,0,4,1,4,245
8_test_security.py,tests\8_test_security.py,tests,16047,2025-09-05 00:14:56,True,True,active,test_file,3,0,0,5,1,5,402
1_test_smoke.py,tests\1_test_smoke.py,tests,9440,2025-09-05 00:14:55,True,True,active,test_file,3,0,0,5,1,5,255
01_quickstart_demo.py,tidyllm\deprecated\old-examples\01_quickstart_demo.py,tidyllm\deprecated\old-examples,8324,2025-09-04 23:00:43,True,False,active,demo,3,0,0,7,8,0,235
03_enhanced_demo_systems.py,tidyllm\deprecated\old-examples\03_enhanced_demo_systems.py,tidyllm\deprecated\old-examples,17945,2025-09-04 23:00:43,True,False,active,demo,2,0,0,5,8,0,462
bedrock_with_settings_demo.py,tidyllm\deprecated\old-examples\bedrock_with_settings_demo.py,tidyllm\deprecated\old-examples,15214,2025-09-04 23:00:43,True,False,active,demo,3,0,0,3,7,0,379
dspy_enhanced_demo.py,tidyllm\deprecated\old-examples\dspy_enhanced_demo.py,tidyllm\deprecated\old-examples,14318,2025-09-04 23:00:43,True,False,active,demo,3,0,0,4,7,0,408
dspy_enhanced_quickstart.py,tidyllm\deprecated\old-examples\dspy_enhanced_quickstart.py,tidyllm\deprecated\old-examples,5513,2025-09-04 23:00:43,True,False,active,standard,3,0,0,3,5,0,202
encrypted_database_demo.py,tidyllm\deprecated\old-examples\encrypted_database_demo.py,tidyllm\deprecated\old-examples,10655,2025-09-04 23:00:43,True,False,active,demo,3,0,0,7,8,0,300
rag_demo_fixed.py,tidyllm\deprecated\old-examples\rag_demo_fixed.py,tidyllm\deprecated\old-examples,11251,2025-09-04 23:00:43,True,False,active,demo,3,0,0,7,8,0,303
rag_demo_inmemory.py,tidyllm\deprecated\old-examples\rag_demo_inmemory.py,tidyllm\deprecated\old-examples,14416,2025-09-04 23:00:43,True,False,active,demo,3,0,0,7,7,1,356
rag_demo_with_tidymart.py,tidyllm\deprecated\old-examples\rag_demo_with_tidymart.py,tidyllm\deprecated\old-examples,18878,2025-09-04 23:00:43,True,False,active,demo,3,0,0,8,6,1,442
test_tidymart_basic.py,tidyllm\deprecated\old-examples\test_tidymart_basic.py,tidyllm\deprecated\old-examples,10273,2025-09-04 23:00:43,True,False,active,test_file,4,0,0,4,8,0,300
api_endpoints.py,tidyllm\deprecated\old-tidyllm\admin\api_endpoints.py,tidyllm\deprecated\old-tidyllm\admin,12854,2025-09-04 23:00:43,True,False,active,standard,3,0,0,8,6,2,354
cli.py,tidyllm\deprecated\old-tidyllm\cli.py,tidyllm\deprecated\old-tidyllm,10451,2025-09-04 23:00:43,True,False,active,standard,2,0,0,8,7,0,303
connection_manager.py,tidyllm\deprecated\old-tidyllm\connection_manager.py,tidyllm\deprecated\old-tidyllm,26361,2025-09-04 23:00:43,True,False,active,standard,2,0,0,9,1,3,631
contract.py,tidyllm\deprecated\old-tidyllm\contract.py,tidyllm\deprecated\old-tidyllm,31902,2025-09-04 23:00:43,True,False,active,standard,2,0,0,6,2,2,729
electrical_mvr_demo.py,tidyllm\deprecated\old-tidyllm\heiros\electrical-system\electrical_mvr_demo.py,tidyllm\deprecated\old-tidyllm\heiros\electrical-system,14725,2025-09-04 23:00:43,True,False,active,demo,2,0,0,8,2,1,373
basic_usage.py,tidyllm\deprecated\old-tidyllm\research\examples\basic_usage.py,tidyllm\deprecated\old-tidyllm\research\examples,8598,2025-09-04 23:00:43,True,False,active,standard,3,0,0,4,7,0,244
add_embeddings_to_qa.py,tidyllm\deprecated\old-tidyllm\vectorqa\whitepapers\add_embeddings_to_qa.py,tidyllm\deprecated\old-tidyllm\vectorqa\whitepapers,9186,2025-09-04 23:00:43,True,False,active,standard,3,0,0,4,2,1,247
section_length_analyzer.py,tidyllm\deprecated\old-tidyllm\vectorqa\whitepapers\advanced_analysis\section_length_analyzer.py,tidyllm\deprecated\old-tidyllm\vectorqa\whitepapers\advanced_analysis,19392,2025-09-04 23:00:43,True,False,active,standard,2,0,0,6,1,3,427
signal_noise_analyzer.py,tidyllm\deprecated\old-tidyllm\vectorqa\whitepapers\advanced_analysis\signal_noise_analyzer.py,tidyllm\deprecated\old-tidyllm\vectorqa\whitepapers\advanced_analysis,26750,2025-09-04 23:00:43,True,False,active,standard,2,0,0,6,1,4,584
toc_analyzer.py,tidyllm\deprecated\old-tidyllm\vectorqa\whitepapers\advanced_analysis\toc_analyzer.py,tidyllm\deprecated\old-tidyllm\vectorqa\whitepapers\advanced_analysis,20723,2025-09-04 23:00:43,True,False,active,standard,2,0,0,6,1,3,477
app.py,tidyllm\deprecated\old-tidyllm\vectorqa\whitepapers\app.py,tidyllm\deprecated\old-tidyllm\vectorqa\whitepapers,102571,2025-09-04 23:00:43,True,False,active,standard,3,0,0,13,18,0,2200
app_fixed.py,tidyllm\deprecated\old-tidyllm\vectorqa\whitepapers\app_fixed.py,tidyllm\deprecated\old-tidyllm\vectorqa\whitepapers,68025,2025-09-04 23:00:43,True,False,active,standard,3,0,0,12,15,0,1591
auto_restart.py,tidyllm\deprecated\old-tidyllm\vectorqa\whitepapers\auto_restart.py,tidyllm\deprecated\old-tidyllm\vectorqa\whitepapers,1908,2025-09-04 23:00:43,True,False,active,standard,2,0,0,7,0,1,64
business_analysis_rag.py,tidyllm\deprecated\old-tidyllm\vectorqa\whitepapers\business_analysis_rag.py,tidyllm\deprecated\old-tidyllm\vectorqa\whitepapers,19758,2025-09-04 23:00:43,True,False,active,standard,3,0,0,6,1,1,403
fixed_rag_app.py,tidyllm\deprecated\old-tidyllm\vectorqa\whitepapers\fixed_rag_app.py,tidyllm\deprecated\old-tidyllm\vectorqa\whitepapers,17746,2025-09-04 23:00:43,True,False,active,standard,3,0,0,6,1,1,394
qa_embeddings_demo_fixed.py,tidyllm\deprecated\old-tidyllm\vectorqa\whitepapers\qa_embeddings_demo_fixed.py,tidyllm\deprecated\old-tidyllm\vectorqa\whitepapers,9265,2025-09-04 23:00:43,True,False,active,demo,3,0,0,5,1,1,241
qa_with_content.py,tidyllm\deprecated\old-tidyllm\vectorqa\whitepapers\qa_with_content.py,tidyllm\deprecated\old-tidyllm\vectorqa\whitepapers,11725,2025-09-04 23:00:43,True,False,active,standard,3,0,0,7,1,1,286
search_script.py,tidyllm\deprecated\old-tidyllm\vectorqa\whitepapers\search_script.py,tidyllm\deprecated\old-tidyllm\vectorqa\whitepapers,10271,2025-09-04 23:00:43,True,False,active,standard,3,0,0,5,4,0,276
settings_adapter.py,tidyllm\deprecated\old-tidyllm\vectorqa\whitepapers\settings_adapter.py,tidyllm\deprecated\old-tidyllm\vectorqa\whitepapers,6384,2025-09-04 23:00:43,True,False,active,standard,2,0,0,5,2,3,179
simple_content_qa.py,tidyllm\deprecated\old-tidyllm\vectorqa\whitepapers\simple_content_qa.py,tidyllm\deprecated\old-tidyllm\vectorqa\whitepapers,6528,2025-09-04 23:00:43,True,False,active,standard,2,0,0,4,1,1,159
simple_rag_demo.py,tidyllm\deprecated\old-tidyllm\vectorqa\whitepapers\simple_rag_demo.py,tidyllm\deprecated\old-tidyllm\vectorqa\whitepapers,16402,2025-09-04 23:00:43,True,False,active,demo,4,0,0,6,1,1,352
streamlit_rag_demo.py,tidyllm\deprecated\old-tidyllm\vectorqa\whitepapers\streamlit_rag_demo.py,tidyllm\deprecated\old-tidyllm\vectorqa\whitepapers,7515,2025-09-04 23:00:43,True,False,active,demo,3,0,0,5,1,0,182
test_collections.py,tidyllm\deprecated\old-tidyllm\vectorqa\whitepapers\test_collections.py,tidyllm\deprecated\old-tidyllm\vectorqa\whitepapers,2262,2025-09-04 23:00:43,True,False,active,test_file,2,0,0,2,1,0,59
test_paper_comparison.py,tidyllm\deprecated\old-tidyllm\vectorqa\whitepapers\test_paper_comparison.py,tidyllm\deprecated\old-tidyllm\vectorqa\whitepapers,2837,2025-09-04 23:00:43,True,False,active,test_file,2,0,0,2,1,0,75
test_remove_collections.py,tidyllm\deprecated\old-tidyllm\vectorqa\whitepapers\test_remove_collections.py,tidyllm\deprecated\old-tidyllm\vectorqa\whitepapers,2142,2025-09-04 23:00:43,True,False,active,test_file,2,0,0,2,1,0,57
test_repo_display.py,tidyllm\deprecated\old-tidyllm\vectorqa\whitepapers\test_repo_display.py,tidyllm\deprecated\old-tidyllm\vectorqa\whitepapers,2445,2025-09-04 23:00:43,True,False,active,test_file;no_imports,2,0,0,0,1,0,65
test_s3_comprehensive.py,tidyllm\deprecated\old-tidyllm\vectorqa\whitepapers\test_s3_comprehensive.py,tidyllm\deprecated\old-tidyllm\vectorqa\whitepapers,7470,2025-09-04 23:00:43,True,False,active,test_file,3,0,0,3,6,0,215
tidyllm_rag_qa.py,tidyllm\deprecated\old-tidyllm\vectorqa\whitepapers\tidyllm_rag_qa.py,tidyllm\deprecated\old-tidyllm\vectorqa\whitepapers,16094,2025-09-04 23:00:43,True,False,active,standard,3,0,0,6,1,1,384
update_app_config.py,tidyllm\deprecated\old-tidyllm\vectorqa\whitepapers\update_app_config.py,tidyllm\deprecated\old-tidyllm\vectorqa\whitepapers,6242,2025-09-04 23:00:43,True,False,active,standard,3,0,0,2,3,0,173
validation_qa_demo_app.py,tidyllm\deprecated\old-tidyllm\vectorqa\whitepapers\validation_qa_demo_app.py,tidyllm\deprecated\old-tidyllm\vectorqa\whitepapers,11741,2025-09-04 23:00:43,True,False,active,demo,3,0,0,7,1,1,300
start_drop_zones_demo.py,scripts\start_drop_zones_demo.py,scripts,53138,2025-09-04 22:40:39,True,False,active,demo,3,0,0,10,9,0,1258
human_loop_mvr_interface.py,scripts\human_loop_mvr_interface.py,scripts,50754,2025-09-04 22:25:20,True,False,active,standard,2,0,0,10,2,3,1192
test_drop_zones_watchdog.py,scripts\test_drop_zones_watchdog.py,scripts,22922,2025-09-04 22:03:29,True,False,active,test_file,3,0,0,14,1,1,586
sop_mvr_demo.py,tidyllm-compliance\examples\sop_mvr_demo.py,tidyllm-compliance\examples,8330,2025-09-04 21:52:46,True,False,active,demo,2,0,0,3,4,0,207
start_unified_sessions.py,scripts\start_unified_sessions.py,scripts,21804,2025-09-04 21:26:34,True,False,active,standard,3,0,0,12,6,5,563
start_gateway_demo.py,scripts\start_gateway_demo.py,scripts,1495,2025-09-04 21:26:13,True,False,active,demo,3,0,0,4,1,0,61
start_heiros_demo.py,scripts\start_heiros_demo.py,scripts,1508,2025-09-04 21:26:13,True,False,active,demo,3,0,0,4,1,0,61
start_rag_demo.py,scripts\start_rag_demo.py,scripts,1486,2025-09-04 21:26:13,True,False,active,demo,3,0,0,4,1,0,61
start_settings_demo.py,scripts\start_settings_demo.py,scripts,1504,2025-09-04 21:26:13,True,False,active,demo,3,0,0,4,1,0,61
start_ticker_demo.py,scripts\start_ticker_demo.py,scripts,1488,2025-09-04 21:26:13,True,False,active,demo,3,0,0,4,1,0,61
start_vectorqa_demo.py,scripts\start_vectorqa_demo.py,scripts,1500,2025-09-04 21:26:13,True,False,active,demo,3,0,0,4,1,0,61
start_whitepapers_demo.py,scripts\start_whitepapers_demo.py,scripts,1518,2025-09-04 21:26:13,True,False,active,demo,3,0,0,4,1,0,61
start_streamlit_universal.py,scripts\start_streamlit_universal.py,scripts,21111,2025-09-04 21:26:08,True,False,active,standard,3,0,0,18,3,1,566
start_gateway_demo.py,scripts\scripts\start_gateway_demo.py,scripts\scripts,1495,2025-09-04 21:24:54,True,False,active,demo,3,0,0,4,1,0,61
start_heiros_demo.py,scripts\scripts\start_heiros_demo.py,scripts\scripts,1508,2025-09-04 21:24:54,True,False,active,demo,3,0,0,4,1,0,61
start_rag_demo.py,scripts\scripts\start_rag_demo.py,scripts\scripts,1486,2025-09-04 21:24:54,True,False,active,demo,3,0,0,4,1,0,61
start_settings_demo.py,scripts\scripts\start_settings_demo.py,scripts\scripts,1504,2025-09-04 21:24:54,True,False,active,demo,3,0,0,4,1,0,61
start_ticker_demo.py,scripts\scripts\start_ticker_demo.py,scripts\scripts,1488,2025-09-04 21:24:54,True,False,active,demo,3,0,0,4,1,0,61
start_vectorqa_demo.py,scripts\scripts\start_vectorqa_demo.py,scripts\scripts,1500,2025-09-04 21:24:54,True,False,active,demo,3,0,0,4,1,0,61
start_whitepapers_demo.py,scripts\scripts\start_whitepapers_demo.py,scripts\scripts,1518,2025-09-04 21:24:54,True,False,active,demo,3,0,0,4,1,0,61
universal_bracket_flow_examples.py,scripts\universal_bracket_flow_examples.py,scripts,15914,2025-09-04 21:06:58,True,False,active,standard,2,0,0,5,0,1,388
ui_bracket_flows.py,scripts\ui_bracket_flows.py,scripts,24466,2025-09-04 20:47:03,True,False,active,standard,3,0,0,11,1,1,595
cli_bracket_flows.py,scripts\cli_bracket_flows.py,scripts,14081,2025-09-04 20:44:11,True,False,active,standard,2,0,0,7,1,1,319
domain_rag_workflow_builder.py,tidyllm\domain_rag_workflow_builder.py,tidyllm,31417,2025-09-04 12:39:24,True,False,active,standard,3,0,0,8,1,1,718
launch_demo.py,tidyllm\launch_demo.py,tidyllm,10120,2025-09-04 12:38:43,True,False,active,demo,3,0,0,6,1,1,262
test_configuration_override.py,tidyllm\test_configuration_override.py,tidyllm,9603,2025-09-04 11:10:46,True,False,active,test_file,3,0,0,3,5,0,243
create_domain_workflow.py,tidyllm\knowledge_systems\create_domain_workflow.py,tidyllm\knowledge_systems,20830,2025-09-04 11:09:54,True,False,active,standard,2,0,0,5,2,1,544
test_existing_knowledge_workflow.py,tidyllm\test_existing_knowledge_workflow.py,tidyllm,10812,2025-09-04 11:02:18,True,False,active,test_file,4,0,0,3,5,0,287
test_knowledge_workflow.py,tidyllm\test_knowledge_workflow.py,tidyllm,16127,2025-09-04 10:59:51,True,False,active,test_file,4,0,0,5,6,0,411
test_dynamic_model_discovery.py,tidyllm\test_dynamic_model_discovery.py,tidyllm,9855,2025-09-04 09:25:53,True,False,active,test_file,2,0,0,3,3,0,267
test_multi_model_vector_workflow.py,tidyllm\test_multi_model_vector_workflow.py,tidyllm,7127,2025-09-04 09:18:24,True,False,active,test_file,2,0,0,2,1,0,178
test_embedding_standardization.py,tidyllm\test_embedding_standardization.py,tidyllm,5535,2025-09-04 09:07:22,True,False,active,test_file,2,0,0,3,1,0,146
test_enhanced_vectorqa_integration.py,tidyllm\test_enhanced_vectorqa_integration.py,tidyllm,8458,2025-09-04 09:01:35,True,False,active,test_file,3,0,0,3,1,0,200
test_enhanced_extraction.py,tidyllm\knowledge_systems\test_enhanced_extraction.py,tidyllm\knowledge_systems,9172,2025-09-04 08:51:48,True,False,active,test_file,3,0,0,3,6,0,235
true_s3_first_domain_rag.py,tidyllm\knowledge_systems\true_s3_first_domain_rag.py,tidyllm\knowledge_systems,16047,2025-09-04 08:34:42,True,False,active,standard,2,0,0,5,1,1,377
test_real_s3_domain_rag.py,tidyllm\knowledge_systems\test_real_s3_domain_rag.py,tidyllm\knowledge_systems,9789,2025-09-04 08:32:02,True,False,active,test_file,2,0,0,3,1,0,264
stateless_s3_domain_rag.py,tidyllm\knowledge_systems\stateless_s3_domain_rag.py,tidyllm\knowledge_systems,14927,2025-09-04 08:25:19,True,False,active,standard,2,0,0,6,6,0,373
s3_first_domain_rag.py,tidyllm\knowledge_systems\s3_first_domain_rag.py,tidyllm\knowledge_systems,11880,2025-09-04 08:18:36,True,False,active,standard,2,0,0,5,1,0,310
test_s3_domain_rag.py,tidyllm\knowledge_systems\test_s3_domain_rag.py,tidyllm\knowledge_systems,14061,2025-09-04 08:16:23,True,False,active,test_file,2,0,0,5,1,0,354
mvr_integration_update.py,tidyllm\knowledge_systems\mvr_integration_update.py,tidyllm\knowledge_systems,5982,2025-09-04 08:13:30,True,False,active,standard,2,0,0,4,1,0,148
simple_build_test.py,tidyllm\knowledge_systems\simple_build_test.py,tidyllm\knowledge_systems,2401,2025-09-04 08:12:39,True,False,active,test_file,2,0,0,2,1,0,80
build_model_validation_rag.py,tidyllm\knowledge_systems\build_model_validation_rag.py,tidyllm\knowledge_systems,7546,2025-09-04 08:12:20,True,False,active,standard,2,0,0,5,1,0,185
launch_workflow_chat.py,scripts\launch_workflow_chat.py,scripts,3804,2025-09-04 07:55:34,True,False,active,standard,3,0,0,3,5,0,116
chat_workflow_interface.py,tidyllm\chat_workflow_interface.py,tidyllm,22464,2025-09-04 07:51:38,True,False,active,standard,4,0,0,6,1,2,612
drop_zone_interface.py,tidyllm\rag2dag\drop_zone_interface.py,tidyllm\rag2dag,17964,2025-09-04 06:56:48,True,False,active,standard,2,0,0,9,1,2,493
simple_rag2dag_demo.py,scripts\simple_rag2dag_demo.py,scripts,3762,2025-09-04 06:46:52,True,False,active,demo,2,0,0,4,1,0,95
main.py,tidyllm\deprecated\session_management\drop_zones_old\basic\main.py,tidyllm\deprecated\session_management\drop_zones_old\basic,5731,2025-09-04 05:15:52,True,False,active,standard,2,0,0,8,1,1,182
cli.py,archive\old_src\tidyllm\cli.py,archive\old_src\tidyllm,35021,2025-09-03 17:47:14,True,False,active,standard,3,0,0,12,2,4,859
21_test_integration_validation.py,tidyllm\tests\21_test_integration_validation.py,tidyllm\tests,2611,2025-09-03 17:47:14,True,False,active,test_file,2,0,0,5,0,1,71
22_test_monitoring_observability.py,tidyllm\tests\22_test_monitoring_observability.py,tidyllm\tests,2545,2025-09-03 17:47:14,True,False,active,test_file,2,0,0,5,0,1,71
23_test_disaster_recovery.py,tidyllm\tests\23_test_disaster_recovery.py,tidyllm\tests,2481,2025-09-03 17:47:14,True,False,active,test_file,2,0,0,5,0,1,71
24_test_compliance_audit.py,tidyllm\tests\24_test_compliance_audit.py,tidyllm\tests,2514,2025-09-03 17:47:14,True,False,active,test_file,2,0,0,5,0,1,71
25_test_user_acceptance.py,tidyllm\tests\25_test_user_acceptance.py,tidyllm\tests,2497,2025-09-03 17:47:14,True,False,active,test_file,2,0,0,5,0,1,71
26_test_production_readiness.py,tidyllm\tests\26_test_production_readiness.py,tidyllm\tests,2803,2025-09-03 17:47:14,True,False,active,test_file,2,0,0,5,0,1,73
boss_demo_drop_zones.py,scripts\boss_demo_drop_zones.py,scripts,12408,2025-09-03 17:38:07,True,False,active,demo,2,0,0,6,1,1,328
8_test_load_stress.py,tidyllm\tests\8_test_load_stress.py,tidyllm\tests,7634,2025-09-03 17:30:06,True,False,active,test_file,2,0,0,9,1,1,193
7_test_cross_service_integration.py,tidyllm\tests\7_test_cross_service_integration.py,tidyllm\tests,7073,2025-09-03 17:29:29,True,False,active,test_file,2,0,0,8,1,1,193
